timestamp,open,high,low,close,volume,circulating_supply,funding_rate,open_interest,spot_price,perp_price,long_short_ratio,taker_buy_volume,taker_sell_volume,market_cap,realized_cap,sopr,transfer_volume,tx_count,active_addresses,fees,github_commits
2024-01-01 00:00:00,40142.08194170902,40513.10998806633,40022.72767970244,40248.54264812339,9144.60073052219,19500000,2.6763168474214344e-05,3530630874.017089,40248.54264812339,40342.641673467784,0.8142031354222561,6116.041516163058,3061.288613430198,784846581638.4061,587377065095.4924,0.980727115322162,684679332.4399794,142388.1852335057,464597.05335703027,17403.16023469776,12
2024-01-01 01:00:00,39385.63879409365,39707.91198531296,39302.853107799485,39423.974203827114,972.2839286802548,19500000,9.397163548726096e-05,3465540466.0409813,39423.974203827114,39492.284107587526,0.6678188790591739,566.6040851953246,482.46108680262785,768767496974.6288,528917686884.91315,0.9852535395724019,277770925.4999535,154308.30625677796,491043.11325221474,49359.31682777429,17
2024-01-01 02:00:00,40057.79306319147,40314.78271430845,39900.38003694782,40024.15462559584,2454.879728089606,19500000,-0.00037526490166155574,3485536234.292064,40024.15462559584,40079.20700920674,0.9655828304951046,1508.5752682325533,836.880002165489,780471015199.1189,554730201083.7047,1.0460494960341837,323461725.24534583,150602.99392018566,263701.4190999501,31948.794985003195,18
2024-01-01 03:00:00,40779.91241670873,41110.592061823496,40697.06819788055,40788.26558483726,2975.4646396385756,19500000,-0.0002483930614167788,4381329187.837246,40788.26558483726,40788.895830505346,1.3797836899386193,1690.8841719169477,969.0796312092216,795371178904.3265,542442885230.2284,0.9938729439914457,276142785.8802058,167367.7857415867,312674.49245066947,23971.770860679855,11
2024-01-01 04:00:00,39180.209264734614,39476.35555038228,39055.75128448278,39231.25411815894,2017.125493382974,19500000,-0.0002364698183832977,3370550725.1339135,39231.25411815894,39280.94233382462,0.9768566794576338,916.265858666541,836.652121069729,765009455304.0994,368564319661.65173,0.9892111912064916,474336824.8832313,180723.5225340375,419693.2059724576,15239.404554330407,10
2024-01-01 05:00:00,38174.99816556639,38432.01439194418,38143.337264007874,38226.54378995007,4674.6656295040075,19500000,0.0003292324671051323,3428409333.239629,38226.54378995007,38226.68994920615,1.1373682897255657,3057.7711120476547,1751.628993914281,745417603904.0264,349980050312.2716,0.9947462458579384,263136827.75435716,192997.3151642437,580246.7518626114,16386.009616378647,17
2024-01-01 06:00:00,38273.63416168631,38560.58383135697,38212.958958304705,38328.23941278112,4476.64356045896,19500000,0.0001736064845717249,4665721532.675474,38328.23941278112,38272.528644431266,1.6007348090277405,2902.619110182119,1538.8827698414586,747400668549.2318,541509446775.3325,1.013633649654972,367880005.1409393,138914.27442796718,645352.6412810175,27553.431211403946,16
2024-01-01 07:00:00,38023.39111417875,38128.937799651634,37864.81346517207,38090.392848718446,2910.6237688614447,19500000,0.0002833183600221829,3707712936.07208,38090.392848718446,38151.459420394494,1.0841661537341003,1469.590355666737,1000.784111026632,742762660550.0096,365037510568.19635,0.9689840895197841,311526996.3767488,109759.92932120581,407216.5968935942,14636.187554891918,21
2024-01-01 08:00:00,38255.179260443205,38359.67578475938,37746.49037143462,38081.403695076195,2603.6331717153757,19500000,-0.0004518964969407393,3210207926.9062867,38081.403695076195,38128.19905551914,0.8580933302303968,1638.0893721105838,981.2096546033303,742587372053.9858,421320197156.6923,1.0128164620137516,876871039.1597751,223663.75099975837,427568.8489280716,14774.615918570276,12
2024-01-01 09:00:00,37463.23445864542,37660.81547500775,37419.506057217106,37440.95626063879,2818.6732736353138,19500000,-0.00034507000581548096,3834922167.7488475,37440.95626063879,37443.52699010588,0.8820436622223373,1586.6652282651619,1299.5632060862413,730098647082.4564,462132952500.4087,1.0076746057017771,326430577.9560422,179218.58389241336,374230.36970309867,22084.89963538142,12
